GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "45000","South Carolina",5,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",22900,23687,25025,25644,26122,26792,27892,29136,30789,32190,33110,31973,32747,34398,35794,35906,37735,39577,40732,42368,43804,46143,48770,53224,54429,57332
 "45000","South Carolina",5,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",20157,20831,22092,22689,23564,24360,25394,26271,27621,28805,29877,29460,30130,31353,32660,32432,34148,35575,36500,38061,39498,41381,44014,47566,47586,51274
 "45000","South Carolina",5,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",19062,20158,21305,21945,22591,23526,24904,26362,27490,28740,29323,28588,29678,30726,31114,31960,33050,33927,34947,35995,37178,38384,38212,43086,46831,49252
 "45000","South Carolina",5,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91.927,90.965,92.596,93.143,93.360,93.258,93.198,93.289,93.609,92.868,92.261,91.531,90.889,93.637,93.551,(NA)
 "45000","South Carolina",5,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81.971,80.887,83.812,86.440,88.257,89.323,90.515,90.769,92.003,92.868,94.150,94.747,95.102,102.065,108.559,(NA)
 "45000","South Carolina",5,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",2191440,2240690,2279819,2256571,2248075,2263806,2305699,2356325,2418647,2482361,2472467,2367944,2357679,2427453,2453323,2500985,2564027,2636275,2700187,2759183,2843694,2882128,2824762,2937450,3049805,3149982
 "46000","South Dakota",4,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",28772.1,30038.3,32124.9,32396.9,35776.0,36141.9,37616.6,39330.6,39961.6,41646.2,43278.5,44255.8,44810.7,47630.3,48653.9,48610.1,49640.9,50860.8,51264.3,51615.1,51937.8,52510.2,52770.7,55515.9,55259.8,57275.1
 "46000","South Dakota",4,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),43125.8,41638.2,41935.3,45296.1,43913.6,43823.6,45650.4,48212.1,48483.0,49372.8,48578.4,50606.3,55354.7,59849.6,60827.9,(NA)
 "46000","South Dakota",4,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),32050.8,31961.5,32276.0,33268.1,33071.4,33631.9,34622.4,36376.1,37638.2,38660.8,37944.2,38372.3,38326.7,41937.9,43659.1,(NA)
 "46000","South Dakota",4,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",20257.8,21181.8,22866.7,23626.9,26343.5,27305.0,29380.9,31104.3,32559.3,35282.6,36939.3,36732.1,38208.2,42082.7,44127.3,45498.6,47159.9,48678.9,49842.6,51615.1,53349.5,55175.8,56254.4,62984.8,69069.3,74033.9
 "46000","South Dakota",4,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",18102.9,18948.9,20201.2,20892.2,20898.5,22822.7,24553.2,26005.4,27393.1,30342.5,32676.8,31827.1,33682.9,36655.0,37469.6,37840.2,39607.1,41160.1,41551.5,42989.3,45144.0,48013.9,52763.7,60077.7,63440.1,66619.5
 "46000","South Dakota",4,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",16420.2,17094.1,18266.5,18899.3,19180.8,21246.3,22859.7,24042.1,25093.1,27765.3,29962.8,29768.6,31445.9,33901.4,34448.0,34575.1,36056.8,37402.5,37742.2,39331.7,41600.0,44304.0,48648.2,55009.7,57287.7,61233.4
 "46000","South Dakota",4,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",13601.5,14515.8,15478.3,16210.3,16925.7,17949.6,19257.4,20635.7,22059.2,23113.0,24305.1,24461.5,25960.6,26959.6,28256.2,29077.0,30077.6,31107.4,32326.4,33741.1,35334.2,36511.8,36713.3,41366.8,45218.8,47926.8
 "46000","South Dakota",4,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),53966,51592,51386,55027,52730,52096,53856,56578,56333,56740,55499,57344,62351,66784,66857,(NA)
 "46000","South Dakota",4,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40107,39602,39550,40415,39711,39981,40846,42688,43732,44429,43350,43481,43171,46797,47986,(NA)
 "46000","South Dakota",4,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",24265,25251,26727,27563,27497,29883,31871,33534,34983,38330,40891,39435,41274,44530,44992,44983,46727,48302,48279,49404,51575,54406,59429,67029,69724,72466
 "46000","South Dakota",4,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22009,22780,24167,24934,25237,27819,29673,31002,32046,35074,37495,36885,38533,41184,41364,41102,42538,43893,43853,45200,47527,50202,54793,61374,62963,66607
 "46000","South Dakota",4,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",18231,19344,20478,21386,22270,23503,24997,26610,28171,29197,30415,30309,31811,32751,33929,34566,35484,36505,37560,38776,40368,41373,41351,46153,49698,52133
 "46000","South Dakota",4,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85.044,86.070,88.863,87.321,90.380,90.265,89.448,87.890,87.387,87.275,91.253,91.862,91.394,90.070,87.991,(NA)
 "46000","South Dakota",4,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),75.833,76.534,80.433,81.037,85.440,86.456,86.873,85.516,85.887,87.275,93.121,95.089,95.630,98.178,102.107,(NA)
 "46000","South Dakota",4,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",490715,501684,512377,511664,509549,509653,518411,527756,538721,551970,561052,556495,558161,566491,574997,581234,589348,592644,597263,601254,610179,610159,605992,624995,640975,657014
 "47000","Tennessee",5,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",240963.4,248457.5,251030.2,250311.4,258542.4,267589.4,281564.2,289064.3,295668.2,294819.8,298526.9,287308.8,292687.0,301508.9,311754.2,318347.9,323879.6,335461.1,343544.9,355417.5,362363.7,370197.4,367863.6,400243.6,414470.8,422087.7
 "47000","Tennessee",5,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),267391.7,270265.1,272917.9,280614.2,286578.0,286206.9,293297.5,307763.2,311535.3,322332.7,346277.2,355755.6,380538.5,402903.9,386369.9,(NA)
 "47000","Tennessee",5,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),222138.7,222434.0,223274.8,226222.5,227280.7,229991.0,236514.2,243409.8,248302.0,257850.1,273540.4,276033.2,275903.0,301599.3,306353.8,(NA)
 "47000","Tennessee",5,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",167783.0,176467.2,182209.7,185917.2,195386.1,204665.9,219862.4,231339.0,243104.4,248261.6,255546.7,252940.7,258657.6,270055.0,285897.5,296756.3,307448.5,326382.5,339350.2,355417.5,369713.2,385833.0,391563.2,441952.5,488670.1,523031.6
 "47000","Tennessee",5,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",139760.3,145231.9,153990.1,158125.3,162879.4,169929.5,179892.9,188177.6,200188.9,209746.8,218372.5,217094.7,227613.0,241431.7,252592.3,254464.6,263856.0,277356.1,286532.3,299307.7,316176.5,335601.7,359872.9,400467.6,417369.3,443472.0
 "47000","Tennessee",5,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",125503.4,130429.3,138596.1,142199.1,149226.9,156883.6,166576.5,173077.8,182645.9,190829.2,200053.4,203315.5,212656.9,223730.9,234138.8,234048.4,241982.8,253158.6,260756.7,273678.9,290812.0,308684.9,331793.2,365048.7,374092.3,405764.7
 "47000","Tennessee",5,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",110838.2,118130.0,126062.1,129837.3,134468.3,140450.8,149040.8,158759.9,168002.1,177300.9,181564.3,178900.4,186470.4,194909.6,200595.3,204743.2,213045.3,219728.3,228864.4,239992.1,250276.2,261088.3,261841.4,298705.2,329584.0,351524.5
 "47000","Tennessee",5,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42800,42858,42936,43816,44341,43980,44719,46540,46690,47828,50874,51841,54946,57819,54794,(NA)
 "47000","Tennessee",5,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35557,35273,35126,35323,35166,35342,36061,36808,37214,38260,40188,40224,39838,43281,43446,(NA)
 "47000","Tennessee",5,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",25091,25756,26998,27496,28102,29059,30435,31410,32878,33963,34954,34427,35809,37698,39082,39102,40230,41942,42943,44411,46452,48905,51959,57508,59210,62229
 "47000","Tennessee",5,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22532,23131,24299,24727,25747,26828,28182,28889,29997,30900,32022,32241,33456,34934,36227,35965,36895,38283,39080,40609,42725,44982,47905,52422,53070,56938
 "47000","Tennessee",5,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",19899,20950,22102,22577,23201,24018,25215,26499,27592,28709,29062,28370,29336,30434,31037,31462,32483,33227,34300,35610,36770,38046,37805,42895,46756,49326
 "47000","Tennessee",5,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91.662,90.449,92.269,92.839,93.362,92.944,92.747,92.777,93.781,93.074,89.660,91.275,90.564,90.597,91.797,(NA)
 "47000","Tennessee",5,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81.735,80.429,83.516,86.158,88.259,89.022,90.077,90.271,92.172,93.074,91.495,94.482,94.761,98.752,106.523,(NA)
 "47000","Tennessee",5,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",3339584,3397301,3459310,3421028,3408736,3433444,3507915,3572054,3643561,3702458,3677116,3523871,3515815,3589026,3635172,3689682,3772755,3859498,3951859,4033011,4120203,4168023,4119507,4298499,4480005,4613274
 "48000","Texas",6,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",920059.6,957247.2,989904.9,1020517.0,1042584.4,1052132.3,1111189.1,1143413.1,1225147.3,1288828.7,1287191.5,1285560.2,1323059.1,1370174.9,1438354.4,1511806.5,1559636.1,1634127.1,1633863.3,1667313.0,1746543.3,1806736.1,1773657.1,1879101.3,1952708.6,2097090.4
 "48000","Texas",6,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1120909.7,1075852.1,1113308.5,1196635.6,1239768.8,1251439.6,1318145.1,1342796.0,1327627.4,1408033.3,1470536.8,1510731.8,1562645.1,1672001.0,1663095.2,(NA)
 "48000","Texas",6,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),848953.3,853980.0,873538.6,909178.8,928499.3,951950.1,991562.9,1033220.0,1061560.8,1102131.7,1127626.2,1147173.7,1137633.6,1252565.6,1302565.9,(NA)
 "48000","Texas",6,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",648243.1,683347.4,742161.5,780206.2,796357.3,840860.8,921230.7,1003745.9,1108236.5,1198565.0,1253142.0,1179168.1,1255660.8,1351776.9,1429588.0,1526781.9,1592177.6,1585985.9,1582981.5,1667313.0,1808026.9,1864872.3,1802143.7,2088972.3,2436925.0,2583866.2
 "48000","Texas",6,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",514882.6,543797.6,591738.3,631080.2,639443.1,664814.9,696381.3,754775.9,827439.7,878902.4,968499.3,923470.7,982052.8,1074858.0,1142887.5,1173747.4,1257639.6,1281170.1,1276330.6,1367826.0,1463789.8,1537205.7,1602183.4,1779913.1,1891498.6,2020899.0
 "48000","Texas",6,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",455832.1,481679.7,521390.5,559657.2,580684.5,609547.1,640276.9,685452.2,746384.0,790296.2,865085.6,853417.3,904297.0,977508.0,1039910.4,1058273.2,1130364.6,1150103.6,1154954.4,1229845.2,1332400.2,1394481.1,1462282.8,1607699.0,1681000.3,1834674.4
 "48000","Texas",6,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",403961.3,434253.6,471789.1,498380.3,516406.1,541303.2,575309.8,619901.3,661402.9,702394.8,734122.6,733954.6,771625.4,817807.6,857088.0,893984.9,947259.9,987452.9,1022736.1,1073168.0,1124761.1,1170241.6,1177185.0,1348634.4,1491529.8,1595277.8
 "48000","Texas",6,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),46111,43378,44111,46689,47581,47335,48987,49009,47705,49944,51578,52351,53456,56565,55382,(NA)
 "48000","Texas",6,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),34923,34432,34611,35473,35635,36007,36850,37710,38144,39093,39551,39753,38917,42375,43376,(NA)
 "48000","Texas",6,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",25543,26452,28253,29601,29481,30176,31097,33136,35422,36879,39841,37234,38910,41937,43863,44396,46739,46760,45862,48518,51341,53268,54805,60211,62987,66252
 "48000","Texas",6,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22613,23430,24894,26251,26772,27668,28591,30093,31952,33161,35587,34410,35830,38139,39911,40028,42009,41976,41500,43624,46733,48323,50019,54385,55978,60147
 "48000","Texas",6,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",20040,21123,22526,23377,23808,24570,25690,27215,28314,29473,30200,29593,30573,31908,32894,33814,35204,36040,36749,38066,39450,40552,40267,45622,49668,52299
 "48000","Texas",6,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),96.977,96.653,97.591,96.925,97.646,98.048,98.364,98.223,98.024,97.372,97.745,98.444,98.807,98.421,97.512,(NA)
 "48000","Texas",6,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),86.474,85.945,88.333,89.950,92.309,93.911,95.532,95.570,96.343,97.372,99.746,101.902,103.387,107.280,113.155,(NA)
 "48000","Texas",6,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",11541749,11761409,12138771,12284685,12291965,12374943,12588075,13003916,13493483,14008293,14365985,14202860,14262584,14681517,15095946,15532152,16001898,16414554,16683280,17104407,17608884,17899918,17697051,18552126,19447935,20172008
 "49000","Utah",7,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",91312.7,95206.8,98648.5,100244.3,102828.1,104829.2,111318.9,118430.2,127539.4,133799.8,133662.9,130958.6,133739.1,138301.1,140622.5,145026.9,150076.3,155431.5,162528.2,172075.0,182106.0,192760.6,194750.2,210446.9,217442.5,225459.4
 "49000","Utah",7,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),104127.9,97472.5,101138.6,103644.8,108592.8,111380.8,116910.4,126146.1,132904.4,136627.2,147988.6,154949.1,170963.0,185146.0,183600.3,(NA)
 "49000","Utah",7,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85637.5,81938.8,84859.2,84501.6,87428.8,90610.5,95301.5,99963.5,106008.5,109011.3,117829.2,121189.1,125948.7,142009.4,148610.5,(NA)
 "49000","Utah",7,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",62070.1,65773.4,70056.3,73042.5,76289.4,79504.7,86766.7,95512.0,106787.1,115180.7,116949.2,113834.8,118296.3,125137.8,129431.4,135344.3,142627.7,149762.1,159330.6,172075.0,186805.7,201312.2,205647.9,232561.9,261080.8,281329.1
 "49000","Utah",7,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",48098.5,50670.0,54230.6,56788.7,58508.6,60770.4,64795.0,70661.8,78561.1,85528.5,89967.8,86594.7,88940.5,95881.7,101928.1,105028.0,111056.4,119661.5,126540.6,134546.7,144645.5,155711.5,169921.1,194315.6,205519.4,219331.6
 "49000","Utah",7,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",42065.8,44242.9,47332.2,49879.1,52482.5,54928.8,58669.2,62993.2,69533.0,75379.5,80262.0,78860.2,81116.7,86697.8,91803.6,93752.1,98969.1,106142.6,111885.9,119407.3,128505.3,137708.7,149974.1,168496.9,174495.1,191527.0
 "49000","Utah",7,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",39544.4,41809.6,44950.1,47012.1,49337.7,51981.1,56192.3,60790.0,65987.7,71323.5,74052.5,72886.9,74728.6,78282.8,82173.0,85550.9,90645.5,94983.6,101149.4,107602.9,115404.2,122043.4,125383.2,146578.5,164189.6,174395.8
 "49000","Utah",7,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39101,35790,36432,36776,37963,38301,39622,42061,43390,43710,46524,47932,52063,55448,54307,(NA)
 "49000","Utah",7,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),32158,30087,30568,29984,30564,31158,32298,33331,34609,34875,37043,37488,38355,42529,43957,(NA)
 "49000","Utah",7,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",22207,22995,24162,24867,25167,25749,26980,28751,31107,32924,33784,31796,32038,34022,35633,36116,37638,39899,41312,43044,45473,48168,51742,58191,60782,64175
 "49000","Utah",7,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",19421,20079,21088,21841,22575,23274,24429,25631,27532,29017,30139,28956,29220,30763,32094,32239,33541,35392,36528,38201,40399,42599,45668,50459,51607,56039
 "49000","Utah",7,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",18257,18974,20027,20586,21222,22025,23398,24734,26129,27456,27808,26763,26919,27777,28727,29418,30720,31671,33023,34424,36280,37753,38180,43895,48559,51027
 "49000","Utah",7,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),96.975,100.036,97.291,99.824,99.423,98.575,97.934,97.656,97.082,98.708,95.977,97.239,95.255,94.591,94.471,(NA)
 "49000","Utah",7,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),86.472,88.953,88.062,92.641,93.988,94.416,95.114,95.018,95.416,98.708,97.942,100.655,99.670,103.105,109.627,(NA)
 "49000","Utah",7,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",1309652,1338175,1380538,1391757,1395308,1405773,1453389,1517550,1592713,1676369,1688135,1633986,1620793,1664413,1706044,1753374,1803933,1865934,1933131,1995267,2069738,2102960,2135682,2249697,2342012,2416306
 "50000","Vermont",1,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",22266.5,23561.7,24844.6,25681.8,26522.8,27548.1,28989.2,29283.2,29420.9,29296.6,30168.6,29565.7,30890.6,31663.6,31898.1,31494.6,31847.7,32042.9,32312.7,32589.2,32827.8,33339.4,32252.7,33721.9,34752.6,35236.6
 "50000","Vermont",1,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),28313.3,27918.5,28864.0,29949.5,29952.8,29818.6,31246.1,31450.1,32220.9,31908.2,32442.0,33849.7,34974.7,36927.5,34815.8,(NA)
 "50000","Vermont",1,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),25655.0,25531.5,26481.9,27241.9,27185.7,27258.8,28463.1,28211.0,28743.9,28574.3,29596.9,30007.0,28376.8,30816.1,30745.8,(NA)
 "50000","Vermont",1,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",16197.7,17314.8,18492.9,19467.1,20383.5,21398.5,22986.3,23763.0,24507.1,25025.2,26140.4,26220.0,27478.3,28558.5,29325.6,29477.6,30359.4,31152.4,31840.2,32589.2,33482.6,34760.3,34414.9,37438.8,41011.6,43533.8
 "50000","Vermont",1,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",15458.6,16326.2,17680.2,18797.4,19198.1,19945.8,21049.1,21477.4,22803.5,24063.0,25449.4,25216.4,25988.7,27547.8,28291.9,28666.0,29724.5,30598.0,31073.3,31960.2,33117.1,34838.0,37376.7,39354.6,41171.6,43335.9
 "50000","Vermont",1,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",13576.6,14318.4,15439.1,16532.0,17182.1,18088.2,19127.1,19286.0,20354.4,21368.7,22740.5,23143.6,23828.5,24950.8,25699.9,25784.6,26684.2,27383.0,27754.9,28590.0,29770.8,31165.8,33624.4,34806.1,35731.5,38495.7
 "50000","Vermont",1,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",13526.0,14474.9,15570.5,16489.8,17271.9,18282.3,19403.9,20536.5,21455.0,22332.4,23078.8,23089.7,23877.2,25092.6,25712.6,26238.4,27111.7,27492.6,27779.6,28687.9,30274.9,30955.1,30400.9,33281.2,36025.7,38173.0
 "50000","Vermont",1,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),45363,44683,46082,47570,47494,47120,49298,49460,50635,49930,50638,52739,54402,57077,53806,(NA)
 "50000","Vermont",1,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41104,40862,42279,43270,43107,43075,44907,44366,45171,44713,46197,46752,44139,47631,47516,(NA)
 "50000","Vermont",1,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",25747,27000,29002,30704,31194,32282,33955,34573,36609,38595,40774,40358,41492,43756,44861,45298,46897,48120,48831,50011,51692,54278,58134,60818,63624,66932
 "50000","Vermont",1,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22612,23679,25326,27003,27918,29276,30854,31046,32677,34273,36434,37041,38043,39631,40751,40745,42100,43064,43616,44738,46469,48557,52298,53788,55217,59456
 "50000","Vermont",1,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",22528,23938,25541,26934,28064,29590,31301,33059,34444,35819,36976,36954,38121,39856,40771,41462,42775,43236,43655,44891,47255,48229,47285,51432,55672,58958
 "50000","Vermont",1,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),100.885,101.704,99.614,99.253,100.050,100.497,98.076,100.159,98.332,100.398,100.239,99.572,102.128,98.611,101.096,(NA)
 "50000","Vermont",1,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),89.959,90.436,90.164,92.110,94.581,96.257,95.252,97.454,96.645,100.398,102.291,103.071,106.861,107.487,117.314,(NA)
 "50000","Vermont",1,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",381006,389726,400963,403836,405648,406047,413086,417100,421001,425046,424280,414213,413335,416949,421870,424997,429010,432560,433791,435861,437661,433446,409231,421138,430889,442378
 "51000","Virginia",5,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",338931.5,356391.8,372914.1,386444.7,390242.4,404522.2,421744.4,442089.5,451263.1,457568.9,462034.7,460075.3,475699.3,479571.4,483041.4,488741.3,488918.6,498943.6,505107.7,515167.2,527767.5,541028.0,534532.3,565470.6,580475.2,597597.1
 "51000","Virginia",5,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),386846.7,384428.5,389491.6,402526.5,415618.4,402518.1,413271.3,430399.8,441055.9,457656.4,461792.7,485163.6,503603.4,519934.8,506086.2,(NA)
 "51000","Virginia",5,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),302674.6,303184.4,306709.1,310657.7,316656.2,316407.4,321863.1,327866.6,335678.6,345020.5,350102.5,362305.1,350600.6,372586.3,381395.2,(NA)
 "51000","Virginia",5,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",232569.9,250171.3,268608.7,285663.4,294929.1,311093.1,331815.8,357427.0,376429.4,391595.5,402157.8,409935.3,425490.8,433683.7,445008.5,456911.6,465601.7,485540.9,499032.4,515167.2,537158.3,561701.8,565466.8,615984.7,666681.8,719896.9
 "51000","Virginia",5,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",199883.6,214025.7,231869.8,244314.3,251357.7,266325.2,284687.3,303288.9,323553.8,341200.3,355506.4,349465.4,364677.9,385635.1,402072.1,398579.8,414710.1,433088.2,444691.4,462372.2,479766.6,501770.8,530351.8,579894.1,604996.5,643578.6
 "51000","Virginia",5,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",171344.9,181994.8,197255.6,208358.4,220058.7,235447.9,252323.5,265957.4,282404.7,297091.9,309947.3,312814.4,325496.5,340027.0,356231.8,348961.5,362726.7,376673.5,386860.4,402867.4,419465.7,436508.3,464918.9,503986.5,513501.5,562219.0
